filepath,filename,emotion,emotion_code,intensity,statement,repetition,actor,gender,vocal_channel,modality
Actor_19\03-01-02-01-01-01-19.wav,03-01-02-01-01-01-19.wav,calm,02,normal,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-02-01-01-02-19.wav,03-01-02-01-01-02-19.wav,calm,02,normal,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-02-01-02-01-19.wav,03-01-02-01-02-01-19.wav,calm,02,normal,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-02-01-02-02-19.wav,03-01-02-01-02-02-19.wav,calm,02,normal,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-02-02-01-01-19.wav,03-01-02-02-01-01-19.wav,calm,02,strong,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-02-02-01-02-19.wav,03-01-02-02-01-02-19.wav,calm,02,strong,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-02-02-02-01-19.wav,03-01-02-02-02-01-19.wav,calm,02,strong,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-02-02-02-02-19.wav,03-01-02-02-02-02-19.wav,calm,02,strong,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-03-01-01-01-19.wav,03-01-03-01-01-01-19.wav,happy,03,normal,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-03-01-01-02-19.wav,03-01-03-01-01-02-19.wav,happy,03,normal,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-03-01-02-01-19.wav,03-01-03-01-02-01-19.wav,happy,03,normal,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-03-01-02-02-19.wav,03-01-03-01-02-02-19.wav,happy,03,normal,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-03-02-01-01-19.wav,03-01-03-02-01-01-19.wav,happy,03,strong,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-03-02-01-02-19.wav,03-01-03-02-01-02-19.wav,happy,03,strong,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-03-02-02-01-19.wav,03-01-03-02-02-01-19.wav,happy,03,strong,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-03-02-02-02-19.wav,03-01-03-02-02-02-19.wav,happy,03,strong,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-04-01-01-01-19.wav,03-01-04-01-01-01-19.wav,sad,04,normal,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-04-01-01-02-19.wav,03-01-04-01-01-02-19.wav,sad,04,normal,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-04-01-02-01-19.wav,03-01-04-01-02-01-19.wav,sad,04,normal,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-04-01-02-02-19.wav,03-01-04-01-02-02-19.wav,sad,04,normal,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-04-02-01-01-19.wav,03-01-04-02-01-01-19.wav,sad,04,strong,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-04-02-01-02-19.wav,03-01-04-02-01-02-19.wav,sad,04,strong,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-04-02-02-01-19.wav,03-01-04-02-02-01-19.wav,sad,04,strong,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-04-02-02-02-19.wav,03-01-04-02-02-02-19.wav,sad,04,strong,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-05-01-01-01-19.wav,03-01-05-01-01-01-19.wav,angry,05,normal,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-05-01-01-02-19.wav,03-01-05-01-01-02-19.wav,angry,05,normal,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-05-01-02-01-19.wav,03-01-05-01-02-01-19.wav,angry,05,normal,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-05-01-02-02-19.wav,03-01-05-01-02-02-19.wav,angry,05,normal,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-05-02-01-01-19.wav,03-01-05-02-01-01-19.wav,angry,05,strong,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-05-02-01-02-19.wav,03-01-05-02-01-02-19.wav,angry,05,strong,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-05-02-02-01-19.wav,03-01-05-02-02-01-19.wav,angry,05,strong,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-05-02-02-02-19.wav,03-01-05-02-02-02-19.wav,angry,05,strong,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-06-01-01-01-19.wav,03-01-06-01-01-01-19.wav,fearful,06,normal,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-06-01-01-02-19.wav,03-01-06-01-01-02-19.wav,fearful,06,normal,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-06-01-02-01-19.wav,03-01-06-01-02-01-19.wav,fearful,06,normal,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-06-01-02-02-19.wav,03-01-06-01-02-02-19.wav,fearful,06,normal,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-06-02-01-01-19.wav,03-01-06-02-01-01-19.wav,fearful,06,strong,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-06-02-01-02-19.wav,03-01-06-02-01-02-19.wav,fearful,06,strong,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-06-02-02-01-19.wav,03-01-06-02-02-01-19.wav,fearful,06,strong,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-06-02-02-02-19.wav,03-01-06-02-02-02-19.wav,fearful,06,strong,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-07-01-01-01-19.wav,03-01-07-01-01-01-19.wav,disgust,07,normal,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-07-01-01-02-19.wav,03-01-07-01-01-02-19.wav,disgust,07,normal,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-07-01-02-01-19.wav,03-01-07-01-02-01-19.wav,disgust,07,normal,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-07-01-02-02-19.wav,03-01-07-01-02-02-19.wav,disgust,07,normal,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-07-02-01-01-19.wav,03-01-07-02-01-01-19.wav,disgust,07,strong,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-07-02-01-02-19.wav,03-01-07-02-01-02-19.wav,disgust,07,strong,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-07-02-02-01-19.wav,03-01-07-02-02-01-19.wav,disgust,07,strong,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-07-02-02-02-19.wav,03-01-07-02-02-02-19.wav,disgust,07,strong,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-08-01-01-01-19.wav,03-01-08-01-01-01-19.wav,surprised,08,normal,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-08-01-01-02-19.wav,03-01-08-01-01-02-19.wav,surprised,08,normal,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-08-01-02-01-19.wav,03-01-08-01-02-01-19.wav,surprised,08,normal,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-08-01-02-02-19.wav,03-01-08-01-02-02-19.wav,surprised,08,normal,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_19\03-01-08-02-01-01-19.wav,03-01-08-02-01-01-19.wav,surprised,08,strong,Kids are talking by the door,01,19,male,speech,audio-only
Actor_19\03-01-08-02-01-02-19.wav,03-01-08-02-01-02-19.wav,surprised,08,strong,Kids are talking by the door,02,19,male,speech,audio-only
Actor_19\03-01-08-02-02-01-19.wav,03-01-08-02-02-01-19.wav,surprised,08,strong,Dogs are sitting by the door,01,19,male,speech,audio-only
Actor_19\03-01-08-02-02-02-19.wav,03-01-08-02-02-02-19.wav,surprised,08,strong,Dogs are sitting by the door,02,19,male,speech,audio-only
Actor_20\03-01-01-01-01-01-20.wav,03-01-01-01-01-01-20.wav,neutral,01,normal,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-01-01-01-02-20.wav,03-01-01-01-01-02-20.wav,neutral,01,normal,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-01-01-02-01-20.wav,03-01-01-01-02-01-20.wav,neutral,01,normal,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-01-01-02-02-20.wav,03-01-01-01-02-02-20.wav,neutral,01,normal,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-02-01-01-01-20.wav,03-01-02-01-01-01-20.wav,calm,02,normal,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-02-01-01-02-20.wav,03-01-02-01-01-02-20.wav,calm,02,normal,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-02-01-02-01-20.wav,03-01-02-01-02-01-20.wav,calm,02,normal,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-02-01-02-02-20.wav,03-01-02-01-02-02-20.wav,calm,02,normal,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-02-02-01-01-20.wav,03-01-02-02-01-01-20.wav,calm,02,strong,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-02-02-01-02-20.wav,03-01-02-02-01-02-20.wav,calm,02,strong,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-02-02-02-01-20.wav,03-01-02-02-02-01-20.wav,calm,02,strong,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-02-02-02-02-20.wav,03-01-02-02-02-02-20.wav,calm,02,strong,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-03-01-01-01-20.wav,03-01-03-01-01-01-20.wav,happy,03,normal,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-03-01-01-02-20.wav,03-01-03-01-01-02-20.wav,happy,03,normal,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-03-01-02-01-20.wav,03-01-03-01-02-01-20.wav,happy,03,normal,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-03-01-02-02-20.wav,03-01-03-01-02-02-20.wav,happy,03,normal,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-03-02-01-01-20.wav,03-01-03-02-01-01-20.wav,happy,03,strong,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-03-02-01-02-20.wav,03-01-03-02-01-02-20.wav,happy,03,strong,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-03-02-02-01-20.wav,03-01-03-02-02-01-20.wav,happy,03,strong,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-03-02-02-02-20.wav,03-01-03-02-02-02-20.wav,happy,03,strong,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-04-01-01-01-20.wav,03-01-04-01-01-01-20.wav,sad,04,normal,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-04-01-01-02-20.wav,03-01-04-01-01-02-20.wav,sad,04,normal,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-04-01-02-01-20.wav,03-01-04-01-02-01-20.wav,sad,04,normal,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-04-01-02-02-20.wav,03-01-04-01-02-02-20.wav,sad,04,normal,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-04-02-01-01-20.wav,03-01-04-02-01-01-20.wav,sad,04,strong,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-04-02-01-02-20.wav,03-01-04-02-01-02-20.wav,sad,04,strong,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-04-02-02-01-20.wav,03-01-04-02-02-01-20.wav,sad,04,strong,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-04-02-02-02-20.wav,03-01-04-02-02-02-20.wav,sad,04,strong,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-05-01-01-01-20.wav,03-01-05-01-01-01-20.wav,angry,05,normal,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-05-01-01-02-20.wav,03-01-05-01-01-02-20.wav,angry,05,normal,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-05-01-02-01-20.wav,03-01-05-01-02-01-20.wav,angry,05,normal,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-05-01-02-02-20.wav,03-01-05-01-02-02-20.wav,angry,05,normal,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-05-02-01-01-20.wav,03-01-05-02-01-01-20.wav,angry,05,strong,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-05-02-01-02-20.wav,03-01-05-02-01-02-20.wav,angry,05,strong,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-05-02-02-01-20.wav,03-01-05-02-02-01-20.wav,angry,05,strong,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-05-02-02-02-20.wav,03-01-05-02-02-02-20.wav,angry,05,strong,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-06-01-01-01-20.wav,03-01-06-01-01-01-20.wav,fearful,06,normal,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-06-01-01-02-20.wav,03-01-06-01-01-02-20.wav,fearful,06,normal,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-06-01-02-01-20.wav,03-01-06-01-02-01-20.wav,fearful,06,normal,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-06-01-02-02-20.wav,03-01-06-01-02-02-20.wav,fearful,06,normal,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-06-02-01-01-20.wav,03-01-06-02-01-01-20.wav,fearful,06,strong,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-06-02-01-02-20.wav,03-01-06-02-01-02-20.wav,fearful,06,strong,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-06-02-02-01-20.wav,03-01-06-02-02-01-20.wav,fearful,06,strong,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-06-02-02-02-20.wav,03-01-06-02-02-02-20.wav,fearful,06,strong,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-07-01-01-01-20.wav,03-01-07-01-01-01-20.wav,disgust,07,normal,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-07-01-01-02-20.wav,03-01-07-01-01-02-20.wav,disgust,07,normal,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-07-01-02-01-20.wav,03-01-07-01-02-01-20.wav,disgust,07,normal,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-07-01-02-02-20.wav,03-01-07-01-02-02-20.wav,disgust,07,normal,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-07-02-01-01-20.wav,03-01-07-02-01-01-20.wav,disgust,07,strong,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-07-02-01-02-20.wav,03-01-07-02-01-02-20.wav,disgust,07,strong,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-07-02-02-01-20.wav,03-01-07-02-02-01-20.wav,disgust,07,strong,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-07-02-02-02-20.wav,03-01-07-02-02-02-20.wav,disgust,07,strong,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-08-01-01-01-20.wav,03-01-08-01-01-01-20.wav,surprised,08,normal,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-08-01-01-02-20.wav,03-01-08-01-01-02-20.wav,surprised,08,normal,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-08-01-02-01-20.wav,03-01-08-01-02-01-20.wav,surprised,08,normal,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-08-01-02-02-20.wav,03-01-08-01-02-02-20.wav,surprised,08,normal,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_20\03-01-08-02-01-01-20.wav,03-01-08-02-01-01-20.wav,surprised,08,strong,Kids are talking by the door,01,20,female,speech,audio-only
Actor_20\03-01-08-02-01-02-20.wav,03-01-08-02-01-02-20.wav,surprised,08,strong,Kids are talking by the door,02,20,female,speech,audio-only
Actor_20\03-01-08-02-02-01-20.wav,03-01-08-02-02-01-20.wav,surprised,08,strong,Dogs are sitting by the door,01,20,female,speech,audio-only
Actor_20\03-01-08-02-02-02-20.wav,03-01-08-02-02-02-20.wav,surprised,08,strong,Dogs are sitting by the door,02,20,female,speech,audio-only
Actor_21\03-01-01-01-01-01-21.wav,03-01-01-01-01-01-21.wav,neutral,01,normal,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-01-01-01-02-21.wav,03-01-01-01-01-02-21.wav,neutral,01,normal,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-01-01-02-01-21.wav,03-01-01-01-02-01-21.wav,neutral,01,normal,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-01-01-02-02-21.wav,03-01-01-01-02-02-21.wav,neutral,01,normal,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-02-01-01-01-21.wav,03-01-02-01-01-01-21.wav,calm,02,normal,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-02-01-01-02-21.wav,03-01-02-01-01-02-21.wav,calm,02,normal,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-02-01-02-01-21.wav,03-01-02-01-02-01-21.wav,calm,02,normal,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-02-01-02-02-21.wav,03-01-02-01-02-02-21.wav,calm,02,normal,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-02-02-01-01-21.wav,03-01-02-02-01-01-21.wav,calm,02,strong,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-02-02-01-02-21.wav,03-01-02-02-01-02-21.wav,calm,02,strong,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-02-02-02-01-21.wav,03-01-02-02-02-01-21.wav,calm,02,strong,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-02-02-02-02-21.wav,03-01-02-02-02-02-21.wav,calm,02,strong,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-03-01-01-01-21.wav,03-01-03-01-01-01-21.wav,happy,03,normal,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-03-01-01-02-21.wav,03-01-03-01-01-02-21.wav,happy,03,normal,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-03-01-02-01-21.wav,03-01-03-01-02-01-21.wav,happy,03,normal,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-03-01-02-02-21.wav,03-01-03-01-02-02-21.wav,happy,03,normal,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-03-02-01-01-21.wav,03-01-03-02-01-01-21.wav,happy,03,strong,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-03-02-01-02-21.wav,03-01-03-02-01-02-21.wav,happy,03,strong,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-03-02-02-01-21.wav,03-01-03-02-02-01-21.wav,happy,03,strong,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-03-02-02-02-21.wav,03-01-03-02-02-02-21.wav,happy,03,strong,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-04-01-01-01-21.wav,03-01-04-01-01-01-21.wav,sad,04,normal,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-04-01-01-02-21.wav,03-01-04-01-01-02-21.wav,sad,04,normal,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-04-01-02-01-21.wav,03-01-04-01-02-01-21.wav,sad,04,normal,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-04-01-02-02-21.wav,03-01-04-01-02-02-21.wav,sad,04,normal,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-04-02-01-01-21.wav,03-01-04-02-01-01-21.wav,sad,04,strong,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-04-02-01-02-21.wav,03-01-04-02-01-02-21.wav,sad,04,strong,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-04-02-02-01-21.wav,03-01-04-02-02-01-21.wav,sad,04,strong,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-04-02-02-02-21.wav,03-01-04-02-02-02-21.wav,sad,04,strong,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-05-01-01-01-21.wav,03-01-05-01-01-01-21.wav,angry,05,normal,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-05-01-01-02-21.wav,03-01-05-01-01-02-21.wav,angry,05,normal,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-05-01-02-01-21.wav,03-01-05-01-02-01-21.wav,angry,05,normal,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-05-01-02-02-21.wav,03-01-05-01-02-02-21.wav,angry,05,normal,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-05-02-01-01-21.wav,03-01-05-02-01-01-21.wav,angry,05,strong,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-05-02-01-02-21.wav,03-01-05-02-01-02-21.wav,angry,05,strong,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-05-02-02-01-21.wav,03-01-05-02-02-01-21.wav,angry,05,strong,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-05-02-02-02-21.wav,03-01-05-02-02-02-21.wav,angry,05,strong,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-06-01-01-01-21.wav,03-01-06-01-01-01-21.wav,fearful,06,normal,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-06-01-01-02-21.wav,03-01-06-01-01-02-21.wav,fearful,06,normal,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-06-01-02-01-21.wav,03-01-06-01-02-01-21.wav,fearful,06,normal,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-06-01-02-02-21.wav,03-01-06-01-02-02-21.wav,fearful,06,normal,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-06-02-01-01-21.wav,03-01-06-02-01-01-21.wav,fearful,06,strong,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-06-02-01-02-21.wav,03-01-06-02-01-02-21.wav,fearful,06,strong,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-06-02-02-01-21.wav,03-01-06-02-02-01-21.wav,fearful,06,strong,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-06-02-02-02-21.wav,03-01-06-02-02-02-21.wav,fearful,06,strong,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-07-01-01-01-21.wav,03-01-07-01-01-01-21.wav,disgust,07,normal,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-07-01-01-02-21.wav,03-01-07-01-01-02-21.wav,disgust,07,normal,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-07-01-02-01-21.wav,03-01-07-01-02-01-21.wav,disgust,07,normal,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-07-01-02-02-21.wav,03-01-07-01-02-02-21.wav,disgust,07,normal,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-07-02-01-01-21.wav,03-01-07-02-01-01-21.wav,disgust,07,strong,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-07-02-01-02-21.wav,03-01-07-02-01-02-21.wav,disgust,07,strong,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-07-02-02-01-21.wav,03-01-07-02-02-01-21.wav,disgust,07,strong,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-07-02-02-02-21.wav,03-01-07-02-02-02-21.wav,disgust,07,strong,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-08-01-01-01-21.wav,03-01-08-01-01-01-21.wav,surprised,08,normal,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-08-01-01-02-21.wav,03-01-08-01-01-02-21.wav,surprised,08,normal,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-08-01-02-01-21.wav,03-01-08-01-02-01-21.wav,surprised,08,normal,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-08-01-02-02-21.wav,03-01-08-01-02-02-21.wav,surprised,08,normal,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_21\03-01-08-02-01-01-21.wav,03-01-08-02-01-01-21.wav,surprised,08,strong,Kids are talking by the door,01,21,male,speech,audio-only
Actor_21\03-01-08-02-01-02-21.wav,03-01-08-02-01-02-21.wav,surprised,08,strong,Kids are talking by the door,02,21,male,speech,audio-only
Actor_21\03-01-08-02-02-01-21.wav,03-01-08-02-02-01-21.wav,surprised,08,strong,Dogs are sitting by the door,01,21,male,speech,audio-only
Actor_21\03-01-08-02-02-02-21.wav,03-01-08-02-02-02-21.wav,surprised,08,strong,Dogs are sitting by the door,02,21,male,speech,audio-only
Actor_22\03-01-01-01-01-01-22.wav,03-01-01-01-01-01-22.wav,neutral,01,normal,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-01-01-01-02-22.wav,03-01-01-01-01-02-22.wav,neutral,01,normal,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-01-01-02-01-22.wav,03-01-01-01-02-01-22.wav,neutral,01,normal,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-01-01-02-02-22.wav,03-01-01-01-02-02-22.wav,neutral,01,normal,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-02-01-01-01-22.wav,03-01-02-01-01-01-22.wav,calm,02,normal,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-02-01-01-02-22.wav,03-01-02-01-01-02-22.wav,calm,02,normal,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-02-01-02-01-22.wav,03-01-02-01-02-01-22.wav,calm,02,normal,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-02-01-02-02-22.wav,03-01-02-01-02-02-22.wav,calm,02,normal,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-02-02-01-01-22.wav,03-01-02-02-01-01-22.wav,calm,02,strong,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-02-02-01-02-22.wav,03-01-02-02-01-02-22.wav,calm,02,strong,Kids are talking by the door,02,22,female,speech,audio-only
Actor_22\03-01-02-02-02-01-22.wav,03-01-02-02-02-01-22.wav,calm,02,strong,Dogs are sitting by the door,01,22,female,speech,audio-only
Actor_22\03-01-02-02-02-02-22.wav,03-01-02-02-02-02-22.wav,calm,02,strong,Dogs are sitting by the door,02,22,female,speech,audio-only
Actor_22\03-01-03-01-01-01-22.wav,03-01-03-01-01-01-22.wav,happy,03,normal,Kids are talking by the door,01,22,female,speech,audio-only
Actor_22\03-01-03-01-01-02-22.wav,03-01-03-01-01-02-22.wav,happy,03,normal,Kids are talking by the door,02,22,female,speech,audio-only
